,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:12:00.000Z,0.626602472253868,910966626.5440127,32.019,-0.18211177,2.12779979,-0.97977313,4.05310679,17.53370582,24.95933121,33766712181.39054,2.2772,62660247225.39,,2023-12-03T12:12:00.000Z,,,,,,2023-12-03 17:43:11.660526
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424333490.3850296,564017878.6739423,True,,6,,,,2023-12-03T12:12:00.000Z,63.38466895759296,1459802495.7675097,15.3147,-0.35996658,2.05571018,9.77018697,62.73209832,169.53245838,224.13994284,26896237815.675056,1.814,35750086525.91,,2023-12-03T12:12:00.000Z,,,,,,2023-12-03 17:43:11.660526
6,3408,USDC,USDC,usd-coin,15237,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24520967232.444027,24520967232.444027,False,,7,,,,2023-12-03T12:12:00.000Z,0.9996902228124429,3725802095.9857774,4.5807,-0.01147572,-0.02550616,-0.01505726,-0.05192969,-0.03067645,-0.03442143,24513371196.17858,1.6533,24513371196.18,,2023-12-03T12:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 17:43:11.660526
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35307944353.715,36410042820.425,False,,8,,,,2023-12-03T12:11:00.000Z,0.3933271430712031,308785829.87256134,45.1426,-0.4117483,1.06217305,0.61778869,23.8057331,53.35736167,53.92370263,13887572880.363735,0.9366,17699721438.2,,2023-12-03T12:11:00.000Z,,,,,,2023-12-03 17:43:11.660526
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142081826383.7052,142081826383.7052,True,,9,,,,2023-12-03T12:12:00.000Z,0.08477570057113462,549516705.1724638,48.6989,-0.27349527,1.03159853,8.95358318,26.38176377,38.81608558,34.28175949,12045086370.104927,0.8124,12045086370.1,,2023-12-03T12:12:00.000Z,,,,,,2023-12-03 17:43:11.660526
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7401617589.812994,,2023-12-03T12:11:00.000Z,0.10328848428576577,188978284.9220847,4.748,-0.07840979,0.35995998,-4.51651531,5.71800961,16.36857127,34.44853875,9143311209.558123,0.6166,9143315562.91,,2023-12-03T12:11:00.000Z,,,,,,2023-12-03 17:43:11.660526
10,1975,Chainlink,LINK,chainlink,1478,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-03T12:11:00.000Z,15.972156787222213,604551071.8409096,-0.2458,-0.56473944,2.11655881,5.328182,45.61735825,111.25515596,162.77882855,8894095035.031965,0.5998,15972156787.22,,2023-12-03T12:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 17:43:11.660526
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8233653191.741668,,2023-12-03T12:12:00.000Z,2.411614353345259,33767584.5015375,2.5063,-0.70029624,0.34337635,1.74702407,10.26393683,20.48546734,27.63727914,8276400217.636416,0.5582,12172764595.48,,2023-12-03T12:12:00.000Z,,,,,,2023-12-03 17:43:11.660526
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365180769.04855895,433213679.04855895,False,,13,,,,2023-12-03T12:11:00.000Z,21.967540608703718,343449625.0267098,-10.3827,-0.40524582,-0.04518082,4.41275904,88.62348825,125.48250934,122.31039059,8022123373.591872,0.541,15816629238.27,,2023-12-03T12:11:00.000Z,,,,,,2023-12-03 17:43:11.660526
13,3890,Polygon,MATIC,polygon,1119,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275203002.204464,10000000000.0,False,,14,,,,2023-12-03T12:11:00.000Z,0.8093284929638537,447939810.5332893,5.3351,-0.30524347,0.10111224,4.48081733,23.95926825,38.43147704,49.39027541,7506686067.70795,0.5062,8093284929.64,,2023-12-03T12:11:00.000Z,,,,,,2023-12-03 17:43:11.660526
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1251843942.6252005,1384104444.3335521,True,,15,,,,2023-12-03T12:11:00.000Z,5.4992609902382235,133086640.71787779,11.9603,-0.33229728,-0.47727968,2.99988869,21.87823093,36.22130291,28.9129248,6884216559.544782,0.4643,7611551577.14,,2023-12-03T12:11:00.000Z,,,,,,2023-12-03 17:43:11.660526
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19559731.0,19559731.0,False,,1,,,,2023-12-03T12:13:00.000Z,39467.66768955804,15862645155.045305,2.4106,-0.12498677,1.83772104,4.81880216,15.50443866,43.26657742,52.63888715,771976963205.1467,52.0645,828821021480.72,,2023-12-03T12:13:00.000Z,,,,,,2023-12-03 17:43:42.774522
1,1027,Ethereum,ETH,ethereum,7947,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120234245.26881394,120234245.26881394,True,,2,,,,2023-12-03T12:13:00.000Z,2157.363795469531,9788227006.211334,37.1956,-0.37777351,2.76117966,3.5680706,20.8070641,31.1138573,32.2751871,259389007718.54294,17.4922,259389007718.54,,2023-12-03T12:13:00.000Z,,,,,,2023-12-03 17:43:42.774522
2,825,Tether USDt,USDT,tether,67216,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89596999295.46779,92609951832.05023,True,,3,,,,2023-12-03T12:12:00.000Z,1.0001371693040642,33312080458.001537,19.0872,-0.00690848,-0.02233119,-0.03022118,-0.01326874,0.01619569,0.05003227,89609289253.50739,6.0432,92622655074.69,,2023-12-03T12:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 17:43:42.774522
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698353.83089778,151698353.83089778,False,,4,,,,2023-12-03T12:12:00.000Z,227.98789394673355,666566916.9844923,16.7061,-0.40309924,0.31841355,-2.39212784,0.38778606,7.28263943,6.72726455,34585388205.09278,2.3325,34585388205.09,,2023-12-03T12:12:00.000Z,,,,,,2023-12-03 17:43:42.774522
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:13:00.000Z,0.6266018548147383,911359784.8510597,32.0759,-0.13013787,2.12188157,-0.92175206,4.1307153,17.58419371,24.90720754,33766678908.477802,2.2772,62660185481.47,,2023-12-03T12:13:00.000Z,,,,,,2023-12-03 17:43:42.774522
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424333490.3850296,564017878.6739423,True,,6,,,,2023-12-03T12:13:00.000Z,63.39016069079301,1460292142.8898187,15.3534,-0.28443908,2.12392098,9.82744367,62.95912317,169.8036067,224.27846818,26898568141.9921,1.8141,35753183961.62,,2023-12-03T12:13:00.000Z,,,,,,2023-12-03 17:43:42.774522
6,3408,USDC,USDC,usd-coin,15237,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24520967232.444027,24520967232.444027,False,,7,,,,2023-12-03T12:12:00.000Z,0.9996902228124429,3725802095.9857774,4.5807,-0.01147572,-0.02550616,-0.01505726,-0.05192969,-0.03067645,-0.03442143,24513371196.17858,1.6533,24513371196.18,,2023-12-03T12:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 17:43:42.774522
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35307944353.715,36410042820.425,False,,8,,,,2023-12-03T12:12:00.000Z,0.39334582988802,308848370.2366483,45.1875,-0.40474493,1.07239376,0.62273575,23.82482121,53.3635528,53.92754183,13888232673.452057,0.9366,17700562344.96,,2023-12-03T12:12:00.000Z,,,,,,2023-12-03 17:43:42.774522
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142081826383.7052,142081826383.7052,True,,9,,,,2023-12-03T12:13:00.000Z,0.08479627187824029,549582130.4854,48.7166,-0.23240531,1.02518823,9.02510134,26.38655245,38.85346611,34.33560355,12048009178.989601,0.8126,12048009178.99,,2023-12-03T12:13:00.000Z,,,,,,2023-12-03 17:43:42.774522
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7401471734.913895,,2023-12-03T12:12:00.000Z,0.10328644890211203,189018064.99197093,4.7449,-0.07911384,0.36112256,-4.51922665,5.71574802,16.35795878,34.44674672,9143131033.168608,0.6166,9143135386.43,,2023-12-03T12:12:00.000Z,,,,,,2023-12-03 17:43:42.774522
10,1975,Chainlink,LINK,chainlink,1478,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-03T12:12:00.000Z,15.971965897507314,604713419.9935464,-0.2126,-0.56514276,2.12014168,5.34086546,45.61972702,111.24290238,162.76944664,8893988738.099865,0.5998,15971965897.51,,2023-12-03T12:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 17:43:42.774522
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8236735253.738042,,2023-12-03T12:13:00.000Z,2.412517080819354,33767801.25987984,2.507,-0.58746433,0.34689566,1.72175882,10.16005979,20.88416071,27.70021079,8279498280.912042,0.5584,12177321165.24,,2023-12-03T12:13:00.000Z,,,,,,2023-12-03 17:43:42.774522
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365180769.04855895,433213679.04855895,False,,13,,,,2023-12-03T12:12:00.000Z,21.965898967674743,343568128.4919097,-10.3389,-0.40235397,-0.05675709,4.41803958,88.61575877,125.46245174,122.29167569,8021523877.85841,0.5409,15815447256.73,,2023-12-03T12:12:00.000Z,,,,,,2023-12-03 17:43:42.774522
13,3890,Polygon,MATIC,polygon,1119,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275203002.204464,10000000000.0,False,,14,,,,2023-12-03T12:12:00.000Z,0.8093742206312158,448032194.29825205,5.3442,-0.28720295,0.10699383,4.50076571,23.97164328,38.43051034,49.4044373,7507110201.105551,0.5063,8093742206.31,,2023-12-03T12:12:00.000Z,,,,,,2023-12-03 17:43:42.774522
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1251843942.6252005,1384104444.3335521,True,,15,,,,2023-12-03T12:12:00.000Z,5.499604205437131,133101161.05883744,11.9792,-0.31793033,-0.47254983,3.01990788,21.89834445,36.23327143,28.92085271,6884646211.412551,0.4643,7612026622.82,,2023-12-03T12:12:00.000Z,,,,,,2023-12-03 17:43:42.774522
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19559731.0,19559731.0,False,,1,,,,2023-12-03T12:13:00.000Z,39467.66768955804,15862645155.045305,2.4106,-0.12498677,1.83772104,4.81880216,15.50443866,43.26657742,52.63888715,771976963205.1467,52.0645,828821021480.72,,2023-12-03T12:13:00.000Z,,,,,,2023-12-03 17:44:14.098831
1,1027,Ethereum,ETH,ethereum,7947,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120234245.26881394,120234245.26881394,True,,2,,,,2023-12-03T12:13:00.000Z,2157.363795469531,9788227006.211334,37.1956,-0.37777351,2.76117966,3.5680706,20.8070641,31.1138573,32.2751871,259389007718.54294,17.4922,259389007718.54,,2023-12-03T12:13:00.000Z,,,,,,2023-12-03 17:44:14.098831
2,825,Tether USDt,USDT,tether,67216,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89596999295.46779,92609951832.05023,True,,3,,,,2023-12-03T12:12:00.000Z,1.0001371693040642,33312080458.001537,19.0872,-0.00690848,-0.02233119,-0.03022118,-0.01326874,0.01619569,0.05003227,89609289253.50739,6.0432,92622655074.69,,2023-12-03T12:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 17:44:14.098831
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698353.83089778,151698353.83089778,False,,4,,,,2023-12-03T12:12:00.000Z,227.98789394673355,666566916.9844923,16.7061,-0.40309924,0.31841355,-2.39212784,0.38778606,7.28263943,6.72726455,34585388205.09278,2.3325,34585388205.09,,2023-12-03T12:12:00.000Z,,,,,,2023-12-03 17:44:14.098831
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:13:00.000Z,0.6266018548147383,911359784.8510597,32.0759,-0.13013787,2.12188157,-0.92175206,4.1307153,17.58419371,24.90720754,33766678908.477802,2.2772,62660185481.47,,2023-12-03T12:13:00.000Z,,,,,,2023-12-03 17:44:14.098831
